2020-12-15 14:12:859 INFO  HomePage :19 - Click on Last Minute Deals : " + _lastMinuteDeals.toString()
2020-12-16 05:12:513 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:25 INFO  ComputerAndSoftwarePage :49 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4a86d02b978bb0d0d40cadd04bb616c7)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-16 05:12:321 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:509 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:673 INFO  ComputerAndSoftwarePage :36 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:800 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:313 INFO  ComputerAndSoftwarePage :49 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (8d51649e4e13bc16db0a217a4811d53d)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-16 05:12:755 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (079ba9c2755e234dda3247aadaf3c4f6)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:45 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (079ba9c2755e234dda3247aadaf3c4f6)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:158 INFO  ComputerAndSoftwarePage :39 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (079ba9c2755e234dda3247aadaf3c4f6)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:249 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (079ba9c2755e234dda3247aadaf3c4f6)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:865 INFO  ComputerAndSoftwarePage :52 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (079ba9c2755e234dda3247aadaf3c4f6)] -> xpath: //body/div[@id='a-page']/div[9]/div[1]/div[3]/div[1]/div[2]/div[1]/div[1]/div[1]/div[1]/div[1]/div[2]]]
2020-12-16 05:12:667 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:897 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:27 INFO  ComputerAndSoftwarePage :38 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:147 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:617 INFO  ComputerAndSoftwarePage :53 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (4291762f92177c4b22327b809902fa06)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-16 05:12:487 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 05:12:846 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 05:12:986 INFO  ComputerAndSoftwarePage :38 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-16 05:12:76 INFO  ComputerAndSoftwarePage :42 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-16 05:12:619 INFO  ComputerAndSoftwarePage :49 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (76329fe5b3755b73c00f88061e9bb131)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-16 13:12:975 INFO  HomePage :19 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (b2120943434381779d9c87a980155289)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-16 13:12:268 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (b2120943434381779d9c87a980155289)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-16 13:12:448 INFO  ComputerAndSoftwarePage :38 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (b2120943434381779d9c87a980155289)] -> xpath: //h1[contains(text(),'Shop deals')]]
