2020-12-17 01:12:912 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:744 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-17 02:12:876 INFO  LastMinuteDealPage :22 - Click on Computer And Software : [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //div[@data-value ='Q4COMP']]
2020-12-17 02:12:942 INFO  HomePage :49 - Get text from Deals On Computer And Software : [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //h1[contains(text(),'Deals on Computers and Software')]]
2020-12-17 02:12:614 INFO  HomePage :35 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-17 02:12:807 INFO  HomePage :42 - select from dropdown : [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //ul[@class = 'a-nostyle a-list-link']/child::li/a]
2020-12-17 02:12:769 INFO  HomePage :55 - Verify Product Arranged in Order : [[[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']], [[ChromeDriver: chrome on WINDOWS (177efceb51e9e7b91b4fcfabc67d770b)] -> xpath: //span[@class = 'gb-font-size-medium inlineBlock unitLineHeight dealPriceText']]]
2020-12-17 02:12:427 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:490 INFO  HomePage :25 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-17 02:12:917 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-17 02:12:13 INFO  ComputerAndSoftwarePage :32 - Click on Shop All Deals : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@data-value ='Q4ALLD']]
2020-12-17 02:12:127 INFO  ComputerAndSoftwarePage :38 - Get Text from Shop Deals : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //h1[contains(text(),'Shop deals')]]
2020-12-17 02:12:187 INFO  HomePage :35 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-17 02:12:461 INFO  ComputerAndSoftwarePage :44 - Select Discount High to Low from Drop Down : [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //a[@ data-value ='{"stringVal":"BY_DISCOUNT_DESCENDING"}']]
2020-12-17 02:12:753 INFO  ComputerAndSoftwarePage :50 - Get list of highest discounted products : [[[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']], [[ChromeDriver: chrome on WINDOWS (2a0a147cff627ab9d186c72baf48efe2)] -> xpath: //div[@class = 'a-row dealDetailContainer']]]
2020-12-17 02:12:298 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:598 INFO  HomePage :32 - Mouse hover on Hello Sign In : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //a[@id='nav-link-accountList']]
2020-12-17 02:12:861 INFO  HomePage :38 - Click on new customer start here : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //a[contains(text(),'Start here.')]]
2020-12-17 02:12:417 INFO  HomePage :35 - Get text create account page : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //h1[contains(text(),'Create account')]]
2020-12-17 02:12:478 INFO  HomePage :41 - Enter your name : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //input[@id='ap_customer_name']]
2020-12-17 02:12:570 INFO  HomePage :47 - Enter email : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //input[@id='ap_email']]
2020-12-17 02:12:727 INFO  HomePage :54 - Enter Password : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //input[@id='ap_password']]
2020-12-17 02:12:758 INFO  HomePage :56 - Re-Enter Password : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //input[@id='ap_password_check']]
2020-12-17 02:12:196 INFO  HomePage :65 - Click on create your amazon account : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //h1[contains(text(),'Create account')]]
2020-12-17 02:12:505 INFO  ComputerAndSoftwarePage :19 - Get text to verify you are a real person : [[ChromeDriver: chrome on WINDOWS (cd2386c472d18639e64a91f9c67eeeda)] -> xpath: //span[contains(text(),"Please solve this puzzle so we know that you're a ")]]
2020-12-17 02:12:244 INFO  BasePage :30 - Launching Chrome Browser
2020-12-17 02:12:449 INFO  HomePage :25 - Click on Last Minute Deals : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //a[contains(text(),'Last Minute Deals')]]
2020-12-17 02:12:220 INFO  LastMinuteDealPage :27 - Get Text from Last Minute Deals Page : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //img[@alt = 'Last Minute Christmas Deals']]
2020-12-17 02:12:380 INFO  LastMinuteDealPage :22 - Click on Computer And Software : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //div[@data-value ='Q4COMP']]
2020-12-17 02:12:220 INFO  HomePage :49 - Get text from Deals On Computer And Software : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //h1[contains(text(),'Deals on Computers and Software')]]
2020-12-17 02:12:333 INFO  HomePage :35 - Click on Sortby : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //span[contains(text(),'Featured')]]
2020-12-17 02:12:554 INFO  HomePage :42 - select from dropdown : [[ChromeDriver: chrome on WINDOWS (fb81f06ff177bd5f6a55fe6dbe366ea5)] -> xpath: //ul[@class = 'a-nostyle a-list-link']/child::li/a]
